"","X1","X1_1","pid","condition","correct_button","rw","rt","response","age","grade","gender","condition_id","trial_accuracy","timepoint","School.Year","time","max","min","norm"
"1722",44374,44542,"ADMIN-UCSF-br052","SAAT_impulsive","correct",390,0,1,10,5,"F",27,"Correct Rejection",1,2017,2016-09-27,1040,160,0.261363636363636
"1723",44375,44543,"ADMIN-UCSF-br052","SAAT_sustained","correct",470,0,1,10,5,"F",29,"Correct Rejection",1,2017,2016-09-27,910,280,0.301587301587302
"1724",44376,44544,"ADMIN-UCSF-br052","SAAT_sustained","correct",470,0,1,10,5,"F",30,"Correct Rejection",1,2017,2016-09-27,910,280,0.301587301587302
"1725",44377,44545,"ADMIN-UCSF-br052","SAAT_sustained","correct",470,0,1,10,5,"F",31,"Correct Rejection",1,2017,2016-09-27,910,280,0.301587301587302
"1726",44378,44546,"ADMIN-UCSF-br052","SAAT_sustained","correct",480,0,1,10,5,"F",24,"Correct Rejection",1,2017,2016-09-27,910,280,0.317460317460317
"1727",44379,44547,"ADMIN-UCSF-br052","SAAT_sustained","correct",480,0,1,10,5,"F",25,"Correct Rejection",1,2017,2016-09-27,910,280,0.317460317460317
"1728",44380,44548,"ADMIN-UCSF-br052","SAAT_sustained","correct",480,0,1,10,5,"F",26,"Correct Rejection",1,2017,2016-09-27,910,280,0.317460317460317
"1729",44381,44549,"ADMIN-UCSF-br052","SAAT_sustained","correct",480,0,1,10,5,"F",27,"Correct Rejection",1,2017,2016-09-27,910,280,0.317460317460317
"1730",44382,44550,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",33,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1731",44383,44551,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",34,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1732",44384,44552,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",35,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1733",44385,44553,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",36,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1734",44386,44554,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",37,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1735",44387,44555,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",38,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1736",44388,44556,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,0,1,10,5,"F",39,"Correct Rejection",1,2017,2016-09-27,910,280,0.365079365079365
"1737",44389,44557,"ADMIN-UCSF-br052","SAAT_impulsive","correct",470,271.117985248566,1,10,5,"F",11,"Hit",1,2017,2016-09-27,1040,160,0.352272727272727
"1738",44390,44558,"ADMIN-UCSF-br052","SAAT_impulsive","correct",600,281.961023807526,1,10,5,"F",1,"Hit",1,2017,2016-09-27,1040,160,0.5
"1739",44391,44559,"ADMIN-UCSF-br052","SAAT_impulsive","correct",400,286.117970943451,1,10,5,"F",26,"Hit",1,2017,2016-09-27,1040,160,0.272727272727273
"1740",44392,44560,"ADMIN-UCSF-br052","SAAT_impulsive","correct",360,286.623954772949,1,10,5,"F",34,"Hit",1,2017,2016-09-27,1040,160,0.227272727272727
"1741",44393,44561,"ADMIN-UCSF-br052","SAAT_impulsive","correct",390,290.734946727753,1,10,5,"F",28,"Hit",1,2017,2016-09-27,1040,160,0.261363636363636
"1742",44394,44562,"ADMIN-UCSF-br052","SAAT_sustained","correct",280,296.482980251312,0,10,5,"F",18,"Hit",1,2017,2016-09-27,910,280,0
"1743",44395,44563,"ADMIN-UCSF-br052","SAAT_impulsive","correct",370,300.62198638916,1,10,5,"F",40,"Hit",1,2017,2016-09-27,1040,160,0.238636363636364
"1744",44396,44564,"ADMIN-UCSF-br052","SAAT_impulsive","correct",480,306.160986423492,1,10,5,"F",10,"Hit",1,2017,2016-09-27,1040,160,0.363636363636364
"1745",44397,44565,"ADMIN-UCSF-br052","SAAT_impulsive","correct",390,308.116972446442,1,10,5,"F",38,"Hit",1,2017,2016-09-27,1040,160,0.261363636363636
"1746",44398,44566,"ADMIN-UCSF-br052","SAAT_impulsive","correct",440,308.660984039307,1,10,5,"F",13,"Hit",1,2017,2016-09-27,1040,160,0.318181818181818
"1747",44399,44567,"ADMIN-UCSF-br052","SAAT_sustained","correct",510,308.683037757873,1,10,5,"F",40,"Hit",1,2017,2016-09-27,910,280,0.365079365079365
"1748",44400,44568,"ADMIN-UCSF-br052","SAAT_impulsive","correct",590,317.369997501373,1,10,5,"F",2,"Hit",1,2017,2016-09-27,1040,160,0.488636363636364
"1749",44401,44569,"ADMIN-UCSF-br052","SAAT_impulsive","correct",350,326.721966266632,1,10,5,"F",20,"Hit",1,2017,2016-09-27,1040,160,0.215909090909091
"1750",44402,44570,"ADMIN-UCSF-br052","SAAT_sustained","correct",560,327.543973922729,1,10,5,"F",13,"Hit",1,2017,2016-09-27,910,280,0.444444444444444
"1751",44403,44571,"ADMIN-UCSF-br052","SAAT_impulsive","correct",580,331.083953380585,1,10,5,"F",4,"Hit",1,2017,2016-09-27,1040,160,0.477272727272727
"1752",44404,44572,"ADMIN-UCSF-br052","SAAT_impulsive","correct",380,338.057994842529,1,10,5,"F",39,"Hit",1,2017,2016-09-27,1040,160,0.25
"1753",44405,44573,"ADMIN-UCSF-br052","SAAT_impulsive","correct",360,348.913967609406,1,10,5,"F",18,"Hit",1,2017,2016-09-27,1040,160,0.227272727272727
"1754",44406,44574,"ADMIN-UCSF-br052","SAAT_impulsive","correct",370,351.547002792358,1,10,5,"F",33,"Hit",1,2017,2016-09-27,1040,160,0.238636363636364
"1755",44407,44575,"ADMIN-UCSF-br052","SAAT_impulsive","correct",370,353.150010108948,1,10,5,"F",29,"Hit",1,2017,2016-09-27,1040,160,0.238636363636364
"1756",44408,44576,"ADMIN-UCSF-br052","SAAT_impulsive","correct",380,354.538023471832,1,10,5,"F",22,"Hit",1,2017,2016-09-27,1040,160,0.25
"1757",44409,44577,"ADMIN-UCSF-br052","SAAT_impulsive","correct",410,369.286954402924,1,10,5,"F",25,"Hit",1,2017,2016-09-27,1040,160,0.284090909090909
"1758",44410,44578,"ADMIN-UCSF-br052","SAAT_impulsive","correct",400,371.283948421478,1,10,5,"F",14,"Hit",1,2017,2016-09-27,1040,160,0.272727272727273
"1759",44411,44579,"ADMIN-UCSF-br052","SAAT_sustained","correct",440,379.132986068726,1,10,5,"F",17,"Hit",1,2017,2016-09-27,910,280,0.253968253968254
"1760",44412,44580,"ADMIN-UCSF-br052","SAAT_impulsive","correct",370,386.259019374847,0,10,5,"F",24,"Hit",1,2017,2016-09-27,1040,160,0.238636363636364
"1761",44413,44581,"ADMIN-UCSF-br052","SAAT_sustained","correct",520,389.310002326965,1,10,5,"F",16,"Hit",1,2017,2016-09-27,910,280,0.380952380952381
"1762",44414,44582,"ADMIN-UCSF-br052","SAAT_sustained","correct",480,394.614040851593,1,10,5,"F",28,"Hit",1,2017,2016-09-27,910,280,0.317460317460317
"1763",44415,44583,"ADMIN-UCSF-br052","SAAT_sustained","correct",580,399.399042129517,1,10,5,"F",11,"Hit",1,2017,2016-09-27,910,280,0.476190476190476
"1764",44416,44584,"ADMIN-UCSF-br052","SAAT_impulsive","correct",460,407.131969928742,1,10,5,"F",12,"Hit",1,2017,2016-09-27,1040,160,0.340909090909091
"1765",44417,44585,"ADMIN-UCSF-br052","SAAT_impulsive","correct",330,407.971978187561,0,10,5,"F",32,"Hit",1,2017,2016-09-27,1040,160,0.193181818181818
"1766",44418,44586,"ADMIN-UCSF-br052","SAAT_sustained","correct",600,410.754978656769,1,10,5,"F",5,"Hit",1,2017,2016-09-27,910,280,0.507936507936508
"1767",44419,44587,"ADMIN-UCSF-br052","SAAT_sustained","correct",320,417.309045791626,0,10,5,"F",21,"Hit",1,2017,2016-09-27,910,280,0.0634920634920635
"1768",44420,44588,"ADMIN-UCSF-br052","SAAT_sustained","correct",590,422.690033912659,1,10,5,"F",9,"Hit",1,2017,2016-09-27,910,280,0.492063492063492
"1769",44421,44589,"ADMIN-UCSF-br052","SAAT_impulsive","correct",560,442.225992679596,1,10,5,"F",5,"Hit",1,2017,2016-09-27,1040,160,0.454545454545455
"1770",44422,44590,"ADMIN-UCSF-br052","SAAT_impulsive","correct",350,453.977048397064,0,10,5,"F",37,"Hit",1,2017,2016-09-27,1040,160,0.215909090909091
"1771",44423,44591,"ADMIN-UCSF-br052","SAAT_impulsive","correct",520,456.826984882355,1,10,5,"F",8,"Hit",1,2017,2016-09-27,1040,160,0.409090909090909
"1772",44424,44592,"ADMIN-UCSF-br052","SAAT_impulsive","correct",320,456.997990608215,0,10,5,"F",15,"Hit",1,2017,2016-09-27,1040,160,0.181818181818182
"1773",44425,44593,"ADMIN-UCSF-br052","SAAT_impulsive","correct",340,470.140993595123,0,10,5,"F",21,"Hit",1,2017,2016-09-27,1040,160,0.204545454545455
"1774",44426,44594,"ADMIN-UCSF-br052","SAAT_sustained","correct",470,504.82702255249,0,10,5,"F",32,"Hit",1,2017,2016-09-27,910,280,0.301587301587302
"1775",44427,44595,"ADMIN-UCSF-br052","SAAT_impulsive","correct",440,540.66801071167,0,10,5,"F",9,"Hit",1,2017,2016-09-27,1040,160,0.318181818181818
"1776",44428,44596,"ADMIN-UCSF-br052","SAAT_sustained","correct",400,543.175995349884,0,10,5,"F",23,"Hit",1,2017,2016-09-27,910,280,0.19047619047619
"1777",44429,44597,"ADMIN-UCSF-br052","SAAT_sustained","incorrect",360,361.793994903565,0,10,5,"F",22,"False Alarm",1,2017,2016-09-27,910,280,0.126984126984127
"1778",44430,44598,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1060,530.041038990021,1,10,5,"F",12,NA,1,2017,2016-09-27,2390,360,0.344827586206897
"1779",44431,44599,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",720,547.21599817276,1,10,5,"F",27,NA,1,2017,2016-09-27,1530,340,0.319327731092437
"1780",44432,44600,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",720,575.370967388153,1,10,5,"F",31,NA,1,2017,2016-09-27,1530,340,0.319327731092437
"1781",44433,44601,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",860,578.501999378204,1,10,5,"F",15,NA,1,2017,2016-09-27,2390,360,0.246305418719212
"1782",44434,44602,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",780,580.798983573914,1,10,5,"F",23,NA,1,2017,2016-09-27,1530,340,0.369747899159664
"1783",44435,44603,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",740,589.420974254608,1,10,5,"F",25,NA,1,2017,2016-09-27,1530,340,0.336134453781513
"1784",44436,44604,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",830,600.149035453796,1,10,5,"F",14,NA,1,2017,2016-09-27,1530,340,0.411764705882353
"1785",44437,44605,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",730,616.676986217499,1,10,5,"F",26,NA,1,2017,2016-09-27,1530,340,0.327731092436975
"1786",44438,44606,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",840,652.468979358673,1,10,5,"F",21,NA,1,2017,2016-09-27,1530,340,0.420168067226891
"1787",44439,44607,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1120,679.276943206787,1,10,5,"F",10,NA,1,2017,2016-09-27,2390,360,0.374384236453202
"1788",44440,44608,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",910,683.211982250214,1,10,5,"F",10,NA,1,2017,2016-09-27,1530,340,0.478991596638655
"1789",44441,44609,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",850,684.474050998688,1,10,5,"F",20,NA,1,2017,2016-09-27,1530,340,0.428571428571429
"1790",44442,44610,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",790,687.144041061401,1,10,5,"F",2,NA,1,2017,2016-09-27,1530,340,0.378151260504202
"1791",44443,44611,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",820,688.215017318726,1,10,5,"F",4,NA,1,2017,2016-09-27,1530,340,0.403361344537815
"1792",44444,44612,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",780,689.104974269867,1,10,5,"F",34,NA,1,2017,2016-09-27,1530,340,0.369747899159664
"1793",44445,44613,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1140,694.182991981506,1,10,5,"F",8,NA,1,2017,2016-09-27,2390,360,0.38423645320197
"1794",44446,44614,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1110,699.531018733978,1,10,5,"F",6,NA,1,2017,2016-09-27,2390,360,0.369458128078818
"1795",44447,44615,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",730,710.648000240326,1,10,5,"F",30,NA,1,2017,2016-09-27,1530,340,0.327731092436975
"1796",44448,44616,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",790,716.414988040924,1,10,5,"F",16,NA,1,2017,2016-09-27,1530,340,0.378151260504202
"1797",44449,44617,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",820,727.698028087616,1,10,5,"F",22,NA,1,2017,2016-09-27,1530,340,0.403361344537815
"1798",44450,44618,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",740,734.088957309723,1,10,5,"F",29,NA,1,2017,2016-09-27,1530,340,0.336134453781513
"1799",44451,44619,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",870,735.154986381531,1,10,5,"F",13,NA,1,2017,2016-09-27,1530,340,0.445378151260504
"1800",44452,44620,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",770,747.255027294159,1,10,5,"F",35,NA,1,2017,2016-09-27,1530,340,0.361344537815126
"1801",44453,44621,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",740,748.071014881134,0,10,5,"F",33,NA,1,2017,2016-09-27,1530,340,0.336134453781513
"1802",44454,44622,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",800,758.6669921875,1,10,5,"F",1,NA,1,2017,2016-09-27,1530,340,0.38655462184874
"1803",44455,44623,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",980,762.655019760132,1,10,5,"F",13,NA,1,2017,2016-09-27,2390,360,0.305418719211823
"1804",44456,44624,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",800,773.45597743988,1,10,5,"F",1,NA,1,2017,2016-09-27,2390,360,0.216748768472906
"1805",44457,44625,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",880,793.884992599487,1,10,5,"F",8,NA,1,2017,2016-09-27,1530,340,0.453781512605042
"1806",44458,44626,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",700,800.221979618073,0,10,5,"F",28,NA,1,2017,2016-09-27,1530,340,0.302521008403361
"1807",44459,44627,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",860,802.033960819244,1,10,5,"F",19,NA,1,2017,2016-09-27,1530,340,0.436974789915966
"1808",44460,44628,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1130,814.643025398254,1,10,5,"F",9,NA,1,2017,2016-09-27,2390,360,0.379310344827586
"1809",44461,44629,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",890,816.24698638916,1,10,5,"F",7,NA,1,2017,2016-09-27,1530,340,0.46218487394958
"1810",44462,44630,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",890,850.867986679077,1,10,5,"F",12,NA,1,2017,2016-09-27,1530,340,0.46218487394958
"1811",44463,44631,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",820,863.853991031647,0,10,5,"F",14,NA,1,2017,2016-09-27,2390,360,0.226600985221675
"1812",44464,44632,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",750,881.071031093597,0,10,5,"F",15,NA,1,2017,2016-09-27,1530,340,0.34453781512605
"1813",44465,44633,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",780,883.634984493256,0,10,5,"F",17,NA,1,2017,2016-09-27,1530,340,0.369747899159664
"1814",44466,44634,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",900,897.599995136261,1,10,5,"F",11,NA,1,2017,2016-09-27,1530,340,0.470588235294118
"1815",44467,44635,"ADMIN-UCSF-br052","STROOP_CONGRUENT","correct",700,946.749985218048,0,10,5,"F",32,NA,1,2017,2016-09-27,1530,340,0.302521008403361
"1816",44468,44636,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1100,1063.69197368622,1,10,5,"F",11,NA,1,2017,2016-09-27,2390,360,0.364532019704433
"1817",44469,44637,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","correct",1100,1119.20803785324,0,10,5,"F",7,NA,1,2017,2016-09-27,2390,360,0.364532019704433
"1818",44470,44638,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",780,800,0,10,5,"F",3,NA,1,2017,2016-09-27,1530,340,0.369747899159664
"1819",44471,44639,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",810,820,0,10,5,"F",5,NA,1,2017,2016-09-27,1530,340,0.394957983193277
"1820",44472,44640,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","no_response",790,820,0,10,5,"F",2,NA,1,2017,2016-09-27,2390,360,0.211822660098522
"1821",44473,44641,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",850,850,0,10,5,"F",6,NA,1,2017,2016-09-27,1530,340,0.428571428571429
"1822",44474,44642,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","no_response",830,890,0,10,5,"F",3,NA,1,2017,2016-09-27,2390,360,0.231527093596059
"1823",44475,44643,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",870,890,0,10,5,"F",9,NA,1,2017,2016-09-27,1530,340,0.445378151260504
"1824",44476,44644,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","no_response",870,890,0,10,5,"F",4,NA,1,2017,2016-09-27,2390,360,0.251231527093596
"1825",44477,44645,"ADMIN-UCSF-br052","STROOP_INCONGRUENT","no_response",950,950,0,10,5,"F",5,NA,1,2017,2016-09-27,2390,360,0.29064039408867
"1826",44478,44646,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",820,1110,0,10,5,"F",18,NA,1,2017,2016-09-27,1530,340,0.403361344537815
"1827",44479,44647,"ADMIN-UCSF-br052","STROOP_CONGRUENT","no_response",700,1110,0,10,5,"F",24,NA,1,2017,2016-09-27,1530,340,0.302521008403361
"1828",44480,44648,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",950,383.360981941223,1,10,5,"F",15,NA,1,2017,2016-09-27,6070,160,0.133671742808799
"1829",44481,44649,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",860,437.22003698349,1,10,5,"F",5,NA,1,2017,2016-09-27,6070,160,0.11844331641286
"1830",44482,44650,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",980,492.582023143768,1,10,5,"F",7,NA,1,2017,2016-09-27,11040,160,0.0753676470588235
"1831",44483,44651,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",980,518.943965435028,1,10,5,"F",17,NA,1,2017,2016-09-27,6070,160,0.138747884940778
"1832",44484,44652,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",850,536.346018314362,1,10,5,"F",6,NA,1,2017,2016-09-27,6070,160,0.116751269035533
"1833",44485,44653,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",840,536.912977695465,1,10,5,"F",2,NA,1,2017,2016-09-27,6070,160,0.115059221658206
"1834",44486,44654,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",980,537.562966346741,1,10,5,"F",11,NA,1,2017,2016-09-27,6070,160,0.138747884940778
"1835",44487,44655,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",830,551.954030990601,1,10,5,"F",3,NA,1,2017,2016-09-27,11040,160,0.0615808823529412
"1836",44488,44656,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",950,567.820012569427,1,10,5,"F",13,NA,1,2017,2016-09-27,6070,160,0.133671742808799
"1837",44489,44657,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",970,583.46700668335,1,10,5,"F",12,NA,1,2017,2016-09-27,6070,160,0.137055837563452
"1838",44490,44658,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",960,615.801990032196,1,10,5,"F",9,NA,1,2017,2016-09-27,11040,160,0.0735294117647059
"1839",44491,44659,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",970,652.438998222351,1,10,5,"F",8,NA,1,2017,2016-09-27,11040,160,0.0744485294117647
"1840",44492,44660,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",990,667.784988880157,1,10,5,"F",10,NA,1,2017,2016-09-27,6070,160,0.140439932318105
"1841",44493,44661,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",970,680.785000324249,1,10,5,"F",18,NA,1,2017,2016-09-27,6070,160,0.137055837563452
"1842",44494,44662,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",960,743.748962879181,1,10,5,"F",19,NA,1,2017,2016-09-27,6070,160,0.135363790186125
"1843",44495,44663,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",800,748.745024204254,1,10,5,"F",1,NA,1,2017,2016-09-27,11040,160,0.0588235294117647
"1844",44496,44664,"ADMIN-UCSF-br052","TASKSWITCH_Stay","correct",870,755.092978477478,1,10,5,"F",4,NA,1,2017,2016-09-27,6070,160,0.120135363790186
"1845",44497,44665,"ADMIN-UCSF-br052","TASKSWITCH_Switch","correct",940,764.183044433594,1,10,5,"F",10,NA,1,2017,2016-09-27,11040,160,0.0716911764705882
"1846",44498,44666,"ADMIN-UCSF-br052","TASKSWITCH_Stay","incorrect",830,169.688999652862,0,10,5,"F",7,NA,1,2017,2016-09-27,6070,160,0.11336717428088
"1847",44499,44667,"ADMIN-UCSF-br052","TASKSWITCH_Switch","incorrect",790,473.280966281891,0,10,5,"F",2,NA,1,2017,2016-09-27,11040,160,0.0579044117647059
"1848",44500,44668,"ADMIN-UCSF-br052","TASKSWITCH_Stay","incorrect",830,486.259043216705,0,10,5,"F",3,NA,1,2017,2016-09-27,6070,160,0.11336717428088
"1849",44501,44669,"ADMIN-UCSF-br052","TASKSWITCH_Switch","incorrect",860,686.762988567352,0,10,5,"F",5,NA,1,2017,2016-09-27,11040,160,0.0643382352941176
"1850",44502,44670,"ADMIN-UCSF-br052","TASKSWITCH_Stay","incorrect",910,848.226964473724,0,10,5,"F",14,NA,1,2017,2016-09-27,6070,160,0.126903553299492
"1851",44503,44671,"ADMIN-UCSF-br052","TASKSWITCH_Stay","no_response",800,800,0,10,5,"F",1,NA,1,2017,2016-09-27,6070,160,0.1082910321489
"1852",44504,44672,"ADMIN-UCSF-br052","TASKSWITCH_Switch","no_response",820,870,0,10,5,"F",4,NA,1,2017,2016-09-27,11040,160,0.0606617647058824
"1853",44505,44673,"ADMIN-UCSF-br052","TASKSWITCH_Switch","no_response",900,900,0,10,5,"F",6,NA,1,2017,2016-09-27,11040,160,0.0680147058823529
"1854",44506,44674,"ADMIN-UCSF-br052","TASKSWITCH_Stay","no_response",870,900,0,10,5,"F",8,NA,1,2017,2016-09-27,6070,160,0.120135363790186
"1855",44507,44675,"ADMIN-UCSF-br052","TASKSWITCH_Stay","no_response",910,910,0,10,5,"F",9,NA,1,2017,2016-09-27,6070,160,0.126903553299492
"1856",44508,44676,"ADMIN-UCSF-br052","TASKSWITCH_Stay","no_response",940,990,0,10,5,"F",16,NA,1,2017,2016-09-27,6070,160,0.131979695431472
"1857",44509,44677,"ADMIN-UCSF-br052","TNT_Tap Only","correct",650,0,1,10,5,"F",20,"Correct Rejection",1,2017,2016-09-27,1160,160,0.49
"1858",44510,44678,"ADMIN-UCSF-br052","TNT_Tap Only","correct",710,0,1,10,5,"F",15,"Correct Rejection",1,2017,2016-09-27,1160,160,0.55
"1859",44511,44679,"ADMIN-UCSF-br052","TNT_Tap Only","correct",780,0,1,10,5,"F",3,"Correct Rejection",1,2017,2016-09-27,1160,160,0.62
"1860",44512,44680,"ADMIN-UCSF-br052","TNT_Tap Only","correct",780,0,1,10,5,"F",4,"Correct Rejection",1,2017,2016-09-27,1160,160,0.62
"1861",44513,44681,"ADMIN-UCSF-br052","TNT_Tap Only","correct",780,0,1,10,5,"F",5,"Correct Rejection",1,2017,2016-09-27,1160,160,0.62
"1862",44514,44682,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",790,0,1,10,5,"F",3,"Correct Rejection",1,2017,2016-09-27,1730,480,0.248
"1863",44515,44683,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",790,0,1,10,5,"F",5,"Correct Rejection",1,2017,2016-09-27,1730,480,0.248
"1864",44516,44684,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",790,0,1,10,5,"F",4,"Correct Rejection",1,2017,2016-09-27,1730,480,0.248
"1865",44517,44685,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",920,0,1,10,5,"F",15,"Correct Rejection",1,2017,2016-09-27,1730,480,0.352
"1866",44518,44686,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",830,0,1,10,5,"F",7,"Correct Rejection",1,2017,2016-09-27,1730,480,0.28
"1867",44519,44687,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",900,0,1,10,5,"F",11,"Correct Rejection",1,2017,2016-09-27,1730,480,0.336
"1868",44520,44688,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",20,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1869",44521,44689,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",800,0,1,10,5,"F",1,"Correct Rejection",1,2017,2016-09-27,1730,480,0.256
"1870",44522,44690,"ADMIN-UCSF-br052","TNT_Tap Only","correct",560,0,1,10,5,"F",37,"Correct Rejection",1,2017,2016-09-27,1160,160,0.4
"1871",44523,44691,"ADMIN-UCSF-br052","TNT_Tap Only","correct",570,0,1,10,5,"F",35,"Correct Rejection",1,2017,2016-09-27,1160,160,0.41
"1872",44524,44692,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",30,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1873",44525,44693,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",32,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1874",44526,44694,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",29,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1875",44527,44695,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",31,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1876",44528,44696,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",33,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1877",44529,44697,"ADMIN-UCSF-br052","TNT_Tap Only","correct",600,0,1,10,5,"F",40,"Correct Rejection",1,2017,2016-09-27,1160,160,0.44
"1878",44530,44698,"ADMIN-UCSF-br052","TNT_Tap Only","correct",650,0,1,10,5,"F",21,"Correct Rejection",1,2017,2016-09-27,1160,160,0.49
"1879",44531,44699,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",750,0,1,10,5,"F",35,"Correct Rejection",1,2017,2016-09-27,1730,480,0.216
"1880",44532,44700,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",750,0,1,10,5,"F",36,"Correct Rejection",1,2017,2016-09-27,1730,480,0.216
